Halo Number,DataPoints,Virial Radius,NFW Scale Density,NFW Scale Radius,NFW Scale Density Uncertainty,NFW Scale Radius Uncertainty,NFW ChiSquare,NFW P-Value,Einasto Scale Density,Einasto Scale Radius,Einasto Scale Density Uncertainty,Einasto Scale Radius Uncertainty,Einasto ChiSquare,Einasto P-Value
98591,53,2.322982574056537,165171712.98758736,0.2607169373830586,122347928.06447583,0.07830822924179659,299.4836885832292,1.735896802011038e-36,162527.28807802973,2.373830734754039,127754.91510017023,0.7452965699579057,308.0725498995842,4.776354779483266e-38
98593,51,4.957837221673806,58203379.240911186,0.4916514674135199,16963052.872924965,0.05787328474331223,66.24636585517838,0.02682310191667184,41848.42868236479,5.111581234816676,14135.441508114385,0.6976774656178162,81.69003845439292,0.0009322299042864027
98594,52,3.929788043311384,362708381.933911,0.22019909114680766,155880680.90285137,0.03667534331165961,118.85831527253247,3.7672187939456906e-08,312690.22886723035,2.1663502321461148,124139.10590772002,0.3239433748387157,120.7722180216713,2.0542463582504665e-08
98595,54,4.347870426583787,111454896.38906327,0.36507793902756636,40683114.64075515,0.053076899745356086,104.90908051447667,1.336035081900899e-05,84527.94640745863,3.716526448767452,33028.5886073635,0.574403066973028,118.14884466535445,3.010607077207622e-07
98596,53,5.042589775616769,89343111.88511673,0.4233578881240085,26257936.27112247,0.04957057744194087,79.46461204316391,0.005027124553847657,64450.13731457357,4.399286739573804,21044.233645980126,0.5694078487289984,95.46646657692929,0.00011385968197555839
98598,54,3.964092799852514,218311945.919469,0.2684508243312182,86444009.3981411,0.04165485747700182,111.86413192741139,1.896002380256497e-06,180190.60786258447,2.661876683859001,70371.08325061639,0.39946659522319317,118.97794305297722,2.3499722367284924e-07
98599,52,4.554613176911524,338367952.4749422,0.2455512131841617,120692564.51035835,0.03394627089099437,96.4015461483385,2.9264064142244938e-05,268632.424497599,2.491233317034388,90389.9528243759,0.316905341533958,100.80309242684817,8.55715858837158e-06
98600,52,4.531994093785907,52154703.40329304,0.4502752208621665,18530087.02778421,0.06463396027344824,64.80268266605403,0.017407607823053624,35793.827295733354,4.763233985277651,14879.33486294882,0.80273748455085,77.019434510854,0.001103498896290829
98607,51,4.671460156848834,185568664.89947712,0.3359586836079126,70135975.75261119,0.050068822326264244,143.652003399073,5.610339347838866e-12,148499.43252892574,3.358012276650609,58432.02293615387,0.5131624755448483,159.91087283998823,1.6777507084326908e-14
98609,54,3.281980447768296,167935529.80951646,0.35426698428185893,56696375.63748382,0.048563595998901005,110.02076831738236,3.2098580898022146e-06,120733.12164225528,3.674608855509823,46426.83586635143,0.5748414736633202,129.26388646731803,9.954368865504111e-09
98612,53,5.295185770979346,55761242.10958105,0.49150198246413135,16288137.061060717,0.05781647293597303,67.36439903634253,0.041885164410922555,37449.96798687082,5.256625754673353,12577.472150055171,0.7125190302019416,82.12121823777152,0.002115181844347749
98613,51,4.507137545094267,200018771.5856089,0.27132342671143095,86311091.2481628,0.0456274219372561,121.58529582897786,1.585127284675584e-08,169718.4183832374,2.669342095999848,71051.92654492588,0.4246945295143711,127.81473800199382,2.1095513611900688e-09
98615,51,4.996320235509339,85193023.48592289,0.45013597371948305,27963119.213616446,0.059151549267363344,104.9551560002087,1.6776746496605706e-06,66005.88923879684,4.543176566400065,23704.619373479527,0.6491050021275222,122.56430233530597,6.974252253579247e-09
98619,52,3.8592185333256337,274770632.21921146,0.25558171015785186,115052188.38764924,0.04192582043850728,127.52026102461308,2.323298841588085e-09,228474.49022486556,2.5249243444591185,95589.42796269493,0.40520847457327985,136.66634051182396,1.1023381190804528e-10
98620,51,4.406958758265489,27347122.90525755,0.6185699309859375,10122954.390409464,0.09614045681510935,82.04516119014039,0.0011751940231937055,15089.690041345093,7.201489405294584,7127.702172118562,1.4668182267003784,96.56065698389253,2.8012071866206774e-05
98622,52,5.128891752316234,71336268.88971066,0.4208538559601004,22635362.679318387,0.05321810820012791,57.29348092602926,0.1227926121117323,49329.02790502505,4.468229862566962,16824.042277321343,0.6058287274137423,65.06246964318159,0.033468918744772945
98623,52,4.576269042358905,48538522.55677318,0.5298420129361509,17516663.07937971,0.07820160967860026,114.16466892055563,2.5862212755359353e-07,33573.43067945483,5.566259966832628,14497.519506826044,0.9903141414764653,136.24101889323967,2.2021721618356985e-10
98624,51,4.838150365756562,38570218.15072396,0.5480031583755571,11165149.280068789,0.0649040099465988,46.05002041182735,0.4285590265283568,27053.735034722336,5.790211202268742,8906.721257105479,0.7856744932833944,53.25953925300108,0.1862602600468527
98627,52,4.162512391088445,93945326.73734044,0.40811043321204277,35547317.90645795,0.06233985514561573,118.50913507206576,4.205488255834635e-08,67288.06297716271,4.229157244263967,29492.336778860055,0.7482001761769982,138.57247290601086,5.767609229307484e-11
98628,52,3.7118428767938,156440143.7733572,0.3196478962350753,60925765.29155728,0.04960134335583107,111.00524165917017,1.0392206660987182e-06,125504.33541428465,3.1836581678841567,51288.67045799777,0.5131948679516347,122.60112327813623,3.0618649046813766e-08
98631,54,4.624035899085644,40331056.13126138,0.5419401462339983,14042045.54932173,0.07729360444164665,91.84916480928801,0.00020281177519889114,27317.28975202584,5.749138985958776,11459.394110999336,0.9976471099495887,110.33187970014072,1.2664874112831375e-06
98632,51,3.565491026545448,165706036.58803242,0.28099723449851793,76039235.92248847,0.0509933367217267,114.7430037472008,3.160501527299425e-08,139407.11366191565,2.749623784845627,66197.61654796489,0.5085078539108643,123.62946293940192,1.7138815086402528e-09
98636,51,3.9902268646278016,135348757.79371446,0.30767385990426577,68080879.35819866,0.06121811675527184,167.6014891787746,1.9182380778215635e-15,119339.18169046252,2.954621790983258,61327.356028241935,0.5892386953785388,177.34520587506978,5.1397232113048096e-17
98638,52,4.299151704046041,59316751.30967192,0.47866837522961586,16949987.27313091,0.05589761862727907,53.029901687979155,0.25293108684035787,37148.942258641866,5.27650543251883,12900.471043189218,0.7581721168889299,65.81775852784129,0.03623106530940361
98639,54,4.918679517186934,101933373.03877415,0.38060008289763214,34629800.16827288,0.05125881891395886,84.52875642675,0.0008891251147714544,70405.421726645,4.026406691002229,26404.820974334365,0.5952454699568318,98.31982480226284,2.546346738305633e-05
98640,54,3.9483596079248606,167650576.25696358,0.3276397458573999,68289053.13176997,0.053089282099677525,151.62176312444618,3.616152762677534e-12,136058.41540512387,3.24260131331821,58692.44440397132,0.5502738752019903,167.45024520657637,1.3752674276030079e-14
98641,54,3.640236290724302,112098683.67914589,0.3776566138604465,39692134.99244773,0.05458065749756109,85.7457081582227,0.00047750461496356354,77268.13205751788,3.9855010668328976,32055.242478682558,0.6790717631539749,101.46514763063894,7.087504018836837e-06
98651,52,5.445843034514515,37064087.01590362,0.5651114061283302,11182007.36702478,0.0694087288110532,44.79462517109396,0.31563835336160306,27245.873107978085,5.879543561142996,8720.600659438176,0.768665199828066,47.707700552847825,0.21870773409764568
98652,54,3.459968091282322,156550512.48185116,0.3143421361113234,61959061.07613594,0.049768382815449264,112.55602625413088,1.5535404011532034e-06,125044.40691098652,3.133359696468076,52138.062446479445,0.5180328565292572,123.84098379482964,5.376174978058446e-08
98654,52,3.28285928771081,81816734.12855992,0.4248180686806397,27425328.027793817,0.05887990723859576,77.87164177304288,0.005399948877949536,55651.95793103348,4.504186463176699,22749.218108430425,0.7701824861141231,94.44508184474152,0.00010402919039759326
98656,53,5.164525004492287,60113082.51370875,0.4298012741774133,21258784.526547495,0.060741635388432205,63.64951185960686,0.04325514782254326,38965.65027702074,4.680608633216961,14985.308687113968,0.7198588363015684,71.26835456272498,0.00986129037867201
98657,51,5.038154467250472,29447323.944129333,0.5563664291502656,10083134.45769355,0.07785852470476594,47.53439202589294,0.22384946828759078,19893.551295171073,5.967566082012723,7749.629246474777,0.9581658583066559,53.74596789696497,0.08763191296442235
98660,51,4.956590814904479,50084288.2864536,0.4808619336687458,18262099.251360103,0.07102927626495192,86.95703038240579,0.0002498237938550461,34595.7895910805,5.069006983087647,14622.75610932884,0.8707540538397908,102.18933915318927,3.7833561282019523e-06
98661,52,3.650421076845399,57216396.77549925,0.5328349801802936,21820923.907011297,0.08479566962502615,150.42503560122856,3.0703422127240243e-12,38327.842243000276,5.652422818176156,18256.58476490216,1.1393926003416595,180.43750831397466,6.258621407087684e-17
98662,54,4.082379200227581,136988249.4769039,0.30385472162881266,71496997.54060206,0.06259151430845829,181.4282825114947,2.1992894083126017e-17,120983.28563647444,2.917829864028196,64225.12990561411,0.599380613666981,191.10026090047407,5.671459261453388e-19
98663,54,5.046692499706165,29751507.707097825,0.5706407699318129,10011388.802026741,0.0786091656280087,63.896928327744675,0.033298251241070706,20982.107343582433,5.974457966531801,8378.025886956175,0.9837348558896778,76.57893396019533,0.0023015560498400385
98669,52,1.9741120334074265,111371785.54840067,0.4051203959697805,47011865.548842445,0.07400777204941297,135.54519727480783,8.018843807564521e-10,64344.900549352715,4.589202559314785,36168.39549551554,1.1488335088301636,160.02409963025772,1.9317501651098507e-13
98675,53,5.620002624009555,8411959.376946203,0.9938897799508095,2194066.924164096,0.11118463419540964,34.718529519223594,0.8118153900786804,4412.221219592794,12.003181661074224,1478.597381079261,1.7833174998361616,41.7246479955829,0.5266147231967041
98679,52,4.971411777628296,6277494.352022073,1.065669776460452,2511709.4738017754,0.1871600111897155,92.18002054269309,2.8990013472350153e-05,3055.984939867618,13.176496039871976,1694.2786211691173,3.3349599670164287,110.60734501769997,1.179656125296451e-07
98682,52,5.041255802820184,42273514.322526775,0.5230603760812217,13454081.263769314,0.06758850087677866,67.9392841857117,0.024444107716167437,28834.04839859428,5.554317306567703,10749.221578722752,0.8447453625287866,81.84262515138792,0.0012331763026254964
98688,53,5.824175797699888,20696176.865442738,0.6910101365572744,6949024.187982312,0.09564366388551862,65.07783968132746,0.050804393831409944,11688.541143424376,8.01027773000581,4563.011932841557,1.3161081999159288,71.8429963340252,0.01449774322421037
98698,51,5.165891417359172,131545502.37161085,0.31240794553786755,50050153.17915062,0.046447579519073856,77.34800232842582,0.003477414459787277,81707.7241734381,3.448251316563912,34481.55917511587,0.5629803274327798,89.831896963224,0.0001691775237412988
98699,54,4.27064988290129,99041313.86492701,0.37046437758381956,33938300.857657745,0.05072581836782838,73.57226148410824,0.013114162461076927,69850.44657158374,3.890404568762443,25935.284007620096,0.5757904299725322,83.68154906163721,0.0014784582392909132
98700,51,4.252875129266288,69651237.74776982,0.4826919012393346,25587271.08319745,0.07233222207356173,129.1178899804881,8.067405563226579e-10,48684.26850635982,5.042329106320629,21485.735345941044,0.9137856846692624,154.97881510123162,1.0032883394300409e-13
98702,51,4.819026153953121,76539399.78004204,0.39495230250216934,25013015.390992984,0.05148517210226283,52.46779142980665,0.20701024565048437,49924.5386382796,4.289342132318069,17865.808970368078,0.6121853523194907,60.221483776393,0.06411324016237913
98705,52,3.3766723144184727,225844035.55575123,0.24906976003928605,113780321.4363399,0.049423545084240975,140.90593596109912,1.4602591583068246e-11,200700.82896697964,2.3972297724213356,99505.639945662,0.45847365591924444,146.40133426884444,2.1365473191841584e-12
98708,51,5.268113621677951,49257419.540175535,0.5109416710048086,16274316.653819041,0.0681596309334715,80.04865315143967,0.0010068623635008673,34686.5665181884,5.355861356468717,13103.004189849093,0.8186958497084216,95.26994482271395,1.8173614263418024e-05
98709,53,2.942790534887904,62758144.01309872,0.4826874201824445,22560016.458981536,0.07339908876153,98.05113643455671,5.801946564808738e-05,37493.157938434575,5.395952405906637,17602.809474898128,1.0961959000199342,119.82019265015597,1.1576531812271114e-07
98712,52,2.7318113518279734,318907887.0000854,0.227947573378876,177779895.7784452,0.05037585835391063,201.4066509422189,1.0804874233227664e-20,295831.64569606166,2.1477985869383116,165305.39630835273,0.46678754542056633,208.92280616404744,5.794626852015061e-22
98715,54,5.1568301569963335,68433469.31704322,0.4675219599777454,24375033.29775443,0.06680893744487452,111.8989417176297,1.2747361978786448e-07,49516.669503688965,4.8340387046651,20159.617131978383,0.7876591466374868,132.44202060632665,1.5171104243158865e-10
98725,54,4.183810307306472,70512061.89288136,0.42632300018719443,29460711.530479006,0.07200166379938214,134.98449872923098,9.629149804730114e-10,49747.606202353265,4.434968327415383,24165.57117850658,0.8736931586337205,154.21473307314707,1.4748081346837144e-12
98726,53,3.665429618530811,330798065.1509966,0.23536980802755117,135255995.80651626,0.037582102795916,121.77197058573566,3.9671740243062446e-08,278910.2573642782,2.320006930074311,110475.00621174538,0.3509229916188006,127.78855439869827,5.921641605499184e-09
98727,54,5.606868072257914,55947486.391043566,0.4638340653773109,19748678.208782412,0.06541862077588322,66.8208299020008,0.006612290594239994,33418.59540517251,5.214051858220501,13454.180573906537,0.842590775164239,77.49876111994101,0.000494912566335826
98729,51,5.680834267229574,9173227.782485813,0.9856443124138787,2375993.6677605873,0.10941100275088482,37.20050502928827,0.6813670754475177,4785.705113936208,11.90767524224658,1646.7367860495733,1.8153351851541397,46.70413938951951,0.2852106585584484
98730,51,2.4241411959881978,605928643.9956719,0.13726004851512788,576094800.4336873,0.05043895583769052,330.70978385013035,5.06033920352937e-43,735962.9850374667,1.2309541744048738,557138.0726718861,0.3429247435670619,315.12280918199775,3.883622284615551e-40
98734,55,5.5742928432728736,42228753.74853571,0.5011070075683679,13700271.205918571,0.0652747079185237,54.6231878459206,0.23744940728608616,27971.799402375073,5.421284662037077,9910.787910585004,0.7737946776489103,60.56820543854706,0.10528164271639737
98735,52,5.147201906955134,72731392.8345982,0.45066440379928047,26023375.788450338,0.0645101096629687,112.6100907957443,2.623466912795871e-07,54640.119421603275,4.595260087434417,21773.11744925513,0.7287273540146603,130.9704578394626,7.446951026044217e-10
98736,54,4.912216092633944,38594960.38309333,0.5274592046771713,12554350.479869189,0.06993439072515308,59.60155411298369,0.10269331490441429,24978.075036460712,5.743364287124283,9316.082557405134,0.881148649273894,69.32413026904136,0.018723918633122096
98740,53,2.49279350126515,129530092.3687055,0.37296958943000924,47798506.03819955,0.05759115132339436,102.41706163229922,2.6270929716010905e-05,85790.9492140778,3.993949601862298,38951.755197488084,0.7707566581404804,121.4082370915147,1.1296087133071431e-07
98742,53,4.772621829910383,74113700.98544627,0.4033332903663501,27717020.67108649,0.06012975526553356,93.80062162312926,0.00017435996051667237,55926.42863927854,4.11252961850833,22696.054029367868,0.6611406007119704,105.96348280982072,6.724426366589353e-06
98743,51,4.315992932674329,102814399.80376604,0.3930108743138523,58442275.61903424,0.0892299897027156,348.79794852452403,2.907338522467739e-47,93269.54554201978,3.7116203686648883,55591.780187475386,0.8705722912897549,367.3583793088768,8.866352614338165e-51
98745,53,4.775613488693572,95422974.51505771,0.36077456421753,37672727.487738065,0.056322813823383625,112.67473019338676,1.5012116081286093e-06,75839.71701058053,3.608735216149489,31249.782593187658,0.5798771668077506,124.08860481037615,4.982339540153342e-08
98762,53,3.804021166507747,54655851.51264948,0.4956365429865294,21448355.91946361,0.08042134312155702,116.1015355312006,5.5213100903707225e-08,36442.22861999279,5.277709304624048,17689.138057680473,1.0725626771424968,137.89792374052934,4.1259178578443504e-11
98770,51,5.351561835987858,31182418.65655341,0.5790724402864631,9606829.24299529,0.07274866053442834,53.108742828290474,0.09740777379057067,21248.107661259743,6.158224446573679,7821.364155958114,0.9302452673910001,65.67649888885956,0.008529531588967547
98778,51,5.085628363204558,54216933.35117557,0.46018781499373557,17555493.72396735,0.059799756960411864,59.6328898375374,0.058058243047911386,38152.75783103096,4.829558747371018,14132.097197839,0.7177532718364541,71.44035562454866,0.005529574084688456
98788,52,3.6544412189320754,183227013.79849973,0.2811351304039935,81488794.3387981,0.049480675499426724,122.05859823879427,2.2349491266254747e-08,144679.5117891794,2.811411129938787,69097.71813054472,0.5252947191230256,134.75853889761007,3.612232440970026e-10
98800,53,4.84637403595342,165658314.27869374,0.28615928787621286,67355723.63595873,0.04531174829431938,104.54991948822861,6.686486842314443e-06,139754.42450686544,2.823351376492702,54855.409931755596,0.42111225173602557,110.18953166279978,1.320424538241988e-06
98804,51,4.312352800340982,46615180.19141538,0.5029263971101543,13451173.83672416,0.059472289019226666,47.26095682047172,0.4208572848027706,32809.89478734556,5.287629543649317,11148.55593526965,0.7423204288364372,57.44538743350838,0.12003533204208534
98806,52,4.23873153224754,54748224.226301976,0.4633032836880779,19530997.556760475,0.06725851446393152,81.21083137585589,0.001938551803976262,38220.68499779137,4.866868727150248,15642.84082448009,0.8140962643700238,94.6591772408914,6.839839449538432e-05
98809,51,4.702365227844917,66387543.854695536,0.44451928642769645,24600819.363199547,0.0662449258965621,103.92739522847448,3.489934412673708e-06,46589.107210482,4.645678004496229,20133.12048404883,0.8081298442981767,122.57810057424449,1.153537246432171e-08
98810,54,5.750763621845092,94919506.59624377,0.380565543974544,27457270.612064365,0.04329281235478818,49.69524457865507,0.44542436308439803,55104.92003269295,4.335901997257326,17336.17044068954,0.5347025678457937,58.1388272844741,0.17419281799752745
98816,52,4.786589365188348,50835685.03696498,0.5196512413605429,19903131.230590377,0.08274369592042062,136.00786030202096,1.377462408075454e-10,37930.31212357194,5.295857544835099,17044.566684542024,0.9687278596406483,157.0296124562509,8.959436212736488e-14
98821,53,4.790341289488708,84371543.20996025,0.3827996129677912,28220551.274217144,0.05090676564370872,65.84828875052416,0.03603117989186142,61115.27246183781,3.976250996290194,22318.18040705191,0.5737049287541878,76.29710744332408,0.00439059269930697
98822,54,5.111697958357178,18678087.694645166,0.6685377043870755,6751229.952765687,0.10033386180300052,59.540111162920525,0.03848905827365358,10831.878315355305,7.633894786691882,4800.142297706774,1.4349019552673463,69.2215254826365,0.005131602650787191
98823,51,3.0013479975231467,200819127.63681713,0.26945302079353717,109242767.909335,0.05840977367034965,189.67689456144655,4.796014135239978e-19,184239.1822290857,2.541858717886155,102603.885329556,0.5549599718940522,198.9116907153944,1.361698292154561e-20
98826,52,4.597879415784671,14769855.460256532,0.7857365476585204,5418452.048358239,0.12283195975913778,87.19444112674614,0.00046464123842637517,8127.387801972297,9.166630947089223,3888.826878880452,1.9227764020424627,103.99112247332573,5.205122178645655e-06
98830,54,4.803666124229936,84528804.77218927,0.4431801562264287,29901668.46403246,0.06303984293229266,98.58362656112251,3.4726486318554464e-05,55636.6589207222,4.80346326747759,20836.51080757966,0.7253663348506699,107.72306940662327,2.7040300054565547e-06
98833,51,4.341747221136656,20104647.33858552,0.7748976044351814,5717117.234222005,0.09445747827913975,55.33468023863444,0.162879981190724,10868.188615147406,9.186976692490285,4036.8563639511303,1.5091504709174475,68.85087252477987,0.016158081307735484
98834,53,4.203313362439834,230527983.50855485,0.3146909737247717,84952848.26241425,0.0457290402516556,153.25671329382615,2.055801583227684e-12,191454.7364618301,3.1052204201748115,71046.96016221467,0.4471370914484739,166.3227244967916,2.060332869946856e-14
98841,52,4.890724259060056,12815858.50345288,0.8137225953823098,4563972.009698946,0.12297649705094835,82.4494750614115,0.0010670889116137106,7490.698346252243,9.218854709590067,3469.4723673940202,1.8579941552506356,100.60372229734898,9.055199331789473e-06
98842,54,4.49312464465393,45183404.93665902,0.5044947407503202,15129618.735042494,0.06912622806051873,71.55057434877556,0.01536185926529428,28249.92829344343,5.548311559768002,11432.378220322165,0.9298762079393764,86.0943673631269,0.0006087806963590507
98845,55,4.860269869467032,29278009.67441793,0.6102958549467007,8518388.977824725,0.07329464716820286,55.29961624073143,0.2814706765591028,19292.990909649856,6.600041020944549,6686.586185313091,0.9557288139041085,66.37292625072216,0.060384242268871346
98846,53,5.89096231745143,3386915.8555592303,1.3961619727387602,919993.7116178321,0.16921957674572696,31.894490020570455,0.8710985928516355,1473.0576505988543,18.6208507249445,532.1886618298247,3.1479644557517825,36.64964141605754,0.7043533225532993
98857,51,4.133957978883154,78922077.69517854,0.381309447301154,38575285.60894436,0.07458981609797487,162.97259486704036,1.0440912568087696e-14,66760.02516121005,3.695174594946239,35274.79405879728,0.7733660538471515,177.30685232275204,5.214171893726712e-17
98862,52,2.988696359838217,705999425.3715605,0.16671792412891145,430507174.6844335,0.039371095041828556,247.58430726775828,2.5476362750359413e-28,705308.4783457337,1.561478324125472,382262.2807750823,0.3158820711770434,243.24247810961853,1.479665232423422e-27
98865,52,4.656629420826292,158928996.38302544,0.287623614281801,63832090.92744005,0.04510836823589694,91.19326986379237,8.217477343552572e-05,131047.53346322475,2.8569926254072064,51996.31730663891,0.4330621844108069,97.86729447579727,1.3083290787048249e-05
98867,51,5.052720801610885,62014991.73938592,0.43402102214788624,18358294.74207221,0.051452256353180494,43.10570411250751,0.5942056040825289,39758.201552213905,4.75780815997042,12789.615119206892,0.614417713658283,48.86577245020293,0.3586712614954577
98869,54,4.305999224238699,100280145.55952176,0.37543096962740713,32951601.056487758,0.0493503876288689,65.60948766504505,0.06836995263688675,75192.89398750104,3.8588880485013934,25899.125205326785,0.5296259114743118,72.59160718719903,0.020082094967455957
98874,51,4.024444021972344,40931098.06657079,0.5363519229249091,15707223.085875342,0.08543141714918166,100.48673697063198,6.195777135654688e-06,26807.7070781173,5.761776402117229,12839.542521260237,1.1620963263473143,119.9460869182731,1.624365987596557e-08
98876,52,4.577490634700453,91878784.14844157,0.3640881006035604,35498710.78326648,0.05587195494628861,87.89755767475117,0.0002779855008183053,65416.8066695354,3.798545059502594,27857.524150216417,0.6386760418447714,100.11403388707346,1.0401421755060135e-05
98884,55,3.843632272650968,74275515.53352308,0.3992159621554689,36162203.781612016,0.07859263158424441,169.09320988598807,2.127969091685149e-15,58909.981002209766,3.9545494762948907,32317.42452828239,0.8732355270783351,186.52111771185736,3.228887981203462e-18
98885,53,4.367997006114637,94839525.38374762,0.390548650875107,32410669.196919754,0.053375009011805974,88.39641665442839,0.0006622444643487715,74421.43654604138,3.9289343996638695,26784.913670330072,0.5617002162208304,99.21907677830654,4.256890489230856e-05
98886,54,4.698159457697607,111250357.6227068,0.345079372342398,39435261.853133924,0.048468454889485015,63.90674092325135,0.05082406174848128,63917.24412156994,3.9388202323809725,25431.050469477494,0.6216452111794767,73.21990522504113,0.008506902982390069
98896,51,4.858762121835079,42229896.71422913,0.5259468562786564,13518590.94636691,0.06872337514739633,63.892883189985646,0.04141083800005493,26131.480310956485,5.819998518332982,10087.65134440007,0.9281230044377698,77.23591200244843,0.002666833278442936
98904,51,4.051074551599154,256625709.13170433,0.2401269740510972,103877409.48782255,0.037853124591252514,76.78442999223635,0.0011691140464970932,208955.25408982197,2.4063227065954425,80813.7351953725,0.35413383079380156,80.43205781539697,0.0004682748651448783
98905,52,4.217488405269851,64885658.73001914,0.44785798824545303,23632346.443485614,0.06614244416185511,103.9336874405419,7.953669332207308e-06,46417.094869461005,4.637845692036728,19778.664905275844,0.8028872970323296,122.87406436433726,2.8109850242690196e-08
98915,55,4.416574335584798,77520816.7546119,0.40006777780802455,30118544.321426444,0.06226911599255843,109.82175181250281,3.3963142358492107e-06,58224.79809609335,4.072183797548127,25157.870080703742,0.7018965377231811,124.92397473841181,3.8519207335835526e-08
98926,52,5.078114043545092,47281428.941531695,0.5103127735322881,16676812.471825318,0.07291021256253945,91.45734716557828,0.00011065007764783946,32596.422653504458,5.384487322909392,13369.962925088705,0.8981412031731959,108.20767153660063,9.909388914411397e-07
98936,51,4.657081013519907,156947188.90734744,0.3260249285462134,53300393.94407931,0.04355838120124145,82.54777100026054,0.0005429214526628612,115558.92659093054,3.3756696981344376,40872.36450227054,0.46384317976892964,92.97168606982848,3.454532277824512e-05
98937,51,4.700767365306999,105307869.84649013,0.3374583071430897,45063366.71206441,0.05696547776572477,103.44317250888008,4.015422205684622e-06,86436.12669127501,3.344833830828712,37445.17226907038,0.562150950946909,111.27950692744841,3.9340171298019736e-07
98955,53,4.338599314195334,83169134.43398426,0.3742228040487636,37403488.31336262,0.06713765286752284,138.3666683719766,3.1742629231826675e-10,65589.08807311299,3.732951970417589,32200.4726313254,0.7255581798156697,152.79608945273998,2.410999878242164e-12
98956,52,4.256118447675172,38055782.47054098,0.4895318638932184,17207266.2410347,0.09048954865204324,104.67289170925108,2.8980657186688526e-07,27600.99720748247,5.02970081479847,14890.30941015719,1.1153130203823611,120.19721736102214,1.8255305061932098e-09
98975,54,4.849703884623397,81464554.86874442,0.40733949689586774,27287857.50063956,0.05434849761078685,87.45553532452533,0.0008288865077594637,61408.46178074025,4.153523276002806,22578.78512348024,0.6044766189626335,101.80279796140198,2.123073505559208e-05
98982,52,4.50155893348962,77212776.32390307,0.4233397971848028,31572822.20554453,0.06948601968867968,130.44143127612554,5.183728256806933e-10,59741.798203003105,4.262383272889634,26770.13519599306,0.762572990305607,146.67111187556114,1.942654122683556e-12
98988,55,4.480856594593236,39736109.12521111,0.54038163587321,12284344.619450862,0.06868340851540206,61.81855037021827,0.10336279557364496,26310.770506884666,5.817541473873602,9713.996999139366,0.8932215335824001,74.60113729602409,0.010667798540599424
98993,51,3.976526699506344,184442633.84028167,0.29539494779533637,68419216.78923048,0.043261266244875536,90.45756865631823,0.0001437810373665181,155051.1823081085,2.9089854306277467,56465.80027650222,0.41115270324968095,96.02209205151664,3.2473071171804025e-05
98995,51,4.254457304713558,97124996.10952601,0.3491428319413396,44311595.854457535,0.06336901902482908,128.75728391252073,2.605140644945187e-09,76090.68493567909,3.5018128172423877,37142.65607076093,0.6738156813621333,140.74461979378276,4.8210227335067746e-11
99002,53,3.791371933208154,57264170.38678212,0.4901035522454337,23666544.690284878,0.08355241887327527,149.56095322954286,7.340785070078715e-12,39126.10715816844,5.159432573358324,19414.957055063027,1.0658015821602707,172.90641944820305,1.9167301026101205e-15
99008,53,4.4178946883364745,166328048.5559649,0.32487178011626766,72959513.77686734,0.056250760514930165,186.86494083744506,1.1191612951236843e-17,133135.53537226561,3.232381631230862,62097.568550652904,0.5861073099163204,205.3404154551727,1.0159263108831262e-20
99011,50,4.201262136365322,125284605.42088188,0.34038257662835697,44925613.29481682,0.04855973333816046,70.648363598054,0.0027262214672780093,95321.87502580495,3.4688712695121944,36869.11841447225,0.5292507207026025,80.73434979990387,0.00021065035380853
99016,51,5.302096862064385,18695432.252971817,0.7417365087858377,5425689.767089424,0.0900255692093922,45.1325891105423,0.5501976060642461,11154.689217762952,8.452566321180758,3677.3998932336976,1.1911062825800935,48.021474439035245,0.4312036343828915
99022,54,4.3300152606177615,70350240.75232369,0.441192688121711,17945665.660187725,0.04567175086121234,37.858346986763706,0.8760539494122516,47308.49477177023,4.7446844123460075,13572.965114662926,0.5556911278646726,44.35905414546102,0.6614885836844703
99029,54,3.855958635479596,200304984.8108168,0.25364576485259144,111635090.60238972,0.05539545205754366,191.1557644890597,2.241532790820175e-18,176601.26979298302,2.440648169029133,99767.77549506254,0.5282260188931907,200.18617804722555,7.318756804498635e-20
99033,55,3.515725319274938,180823089.4771131,0.29038648056339056,76945780.7034226,0.04912865429042762,131.96632877285063,4.229771087904859e-09,142667.0093380629,2.901779442855862,65188.58948846469,0.5213228597473525,145.6972292029932,4.740546005852313e-11
99042,53,3.869063284610765,165629407.91505787,0.28848967183941826,69522739.59159671,0.04779422681013682,102.9994320991957,2.9859992270456205e-06,135170.51543149573,2.8625238758121547,57981.61166385978,0.4772067737861912,111.40887381000485,2.3836446240677025e-07
99056,51,2.166802928439191,294622461.92114204,0.24333945831864645,155501280.47991496,0.05223189616083582,180.84545358059938,5.377876243325824e-17,245658.4372392568,2.3593590050757167,145031.76995899744,0.5637235145194093,196.21604112938243,1.6371780913434196e-19
99058,54,4.047304457119257,228228127.62110206,0.26383244208144185,99317486.41435938,0.04485709540796718,135.78555704762985,4.382627603767754e-10,198554.3256476467,2.567965887985961,83553.60068081363,0.41269163045665275,141.80061676047876,5.873319106341675e-11
99071,51,4.4003231338598265,171765677.02349746,0.29221867750122904,55119280.57634746,0.03676519137794249,55.87455316655732,0.15097017808115362,137910.55271496595,2.93903512631452,43095.259589072564,0.35366969886553823,59.79728017671041,0.08325311067620805
